nInp,g,rGGin,rGinGb,Delay,N_AL,DNI,SNI,TH,N,MeanANC1,StdANC1,MeanANC2,StdANC2,MeanANC3,StdANC3,MeanANC4,StdANC4,MeanANC5,StdANC5,MeanANC6,StdANC6,MeanANC7,StdANC7,MeanA,StdA,SuccA,MeanASD1,StdASD1,SuccASD1,MeanASD2,StdASD2,SuccASD2,MeanASD3,StdASD3,SuccASD3,MeanASD4,StdASD4,SuccASD4,MeanASD5,StdASD5,SuccASD5,MeanASD6,StdASD6,SuccASD6,MaxOutSD1,StdMO1,MaxOutSD2,StdMO2,MaxOutSD3,StdMO3,MaxOutSD4,StdMO4,MaxOutSD5,StdMO5,MaxOutSD6,StdMO6,ReactTimesSD1,StdRT1,ReactTimesSD2,StdRT2,ReactTimesSD3,StdRT3,ReactTimesSD4,StdRT4,ReactTimesSD5,StdRT5,ReactTimesSD6,StdRT6,NeuroPercSD1,StdNP1,NeuroPercSD2,StdNP2,NeuroPercSD3,StdNP3,NeuroPercSD4,StdNP4,NeuroPercSD5,StdNP5,NeuroPercSD6,StdNP6,Wrs1,StdW1,Wrs2,StdW2,Wrs3,StdW3,Wrs4,StdW4,Wrs5,StdW5,Wrs6,StdW6,Wrs7,StdW7,WrsC1,StdWC1,WrsC2,StdWC2,WrsC3,StdWC3,WrsC4,StdWC4,WrsC5,StdWC5,WrsC6,StdWC6,WrsC7,StdWC7,PercError,StdPE,EVPC1,StdEV1,MBA,StdMBA,MBRt,StdMBRt,MBANC,StdMBANC,MBCorr,StdMBCorr,MBAll,StdMBAll,PercAnsw,StdPA
7,0.05,0.01,0,0.01,20,0.7,0.45,0.5,100,0.679943,0.0599027,0.562773,0.0553026,0.55217,0.0543242,0.536006,0.0465316,0.531803,0.055825,0.560788,0.0535653,0.678384,0.0603574,0.646897,0.0387314,0,0.562867,0.0372966,0,0.585771,0.0374247,0,0.608197,0.0437967,0,0.647639,0.0610602,0,0.701715,0.0810811,0,0.775192,0.0783047,0.0208333,1.39717,0.154667,1.40045,0.150055,1.43794,0.156358,1.43046,0.149144,1.52254,0.166351,1.64501,0.197193,0.270849,0.0205137,0.271461,0.0262932,0.268368,0.0215607,0.265792,0.0257615,0.259258,0.0264388,0.245221,0.0348109,0.0841319,0.0139689,0.0976764,0.0225431,0.105139,0.0185128,0.15047,0.0355489,0.21204,0.0542134,0.352343,0.0732246,0.180803,0.15741,0.327407,0.150948,0.351234,0.124544,0.354706,0.121287,0.347787,0.132573,0.329357,0.13287,0.183639,0.155318,0.0235149,0.0536761,0.0832735,0.099625,0.0901134,0.0985934,0.0890144,0.0940488,0.0900587,0.0817886,0.081046,0.103465,0.0321949,0.0580962,0.300875,0.0868597,16.7547,1.24089,0.125,0.334219,0,0,0.791667,0.410414,0.291667,0.45934,0,0,0.85504,0.0247104
7,0.05,0.01,0,0.01,20,0.7,0.5,0.5,100,0.656391,0.0580807,0.545817,0.0525089,0.542516,0.0525509,0.526318,0.0470101,0.521296,0.0536245,0.545902,0.0489821,0.655449,0.0555037,0.625105,0.035296,0,0.55387,0.0359817,0,0.572313,0.0363458,0,0.589762,0.0418088,0,0.62317,0.0580341,0,0.670195,0.0798109,0,0.741323,0.075281,0,1.40408,0.155489,1.4029,0.152411,1.43579,0.15983,1.4206,0.150681,1.49492,0.168022,1.58976,0.198603,0.271543,0.021664,0.26771,0.0241987,0.265736,0.0221974,0.261723,0.0261734,0.260815,0.0210437,0.240734,0.0278238,0.0819257,0.0133123,0.0927214,0.0209113,0.0977621,0.0165068,0.135121,0.0326221,0.189791,0.0505293,0.314895,0.0734812,0.218251,0.168908,0.356352,0.151729,0.377507,0.132602,0.376205,0.138263,0.366059,0.139642,0.355267,0.130236,0.218902,0.169036,0.035352,0.074072,0.0821448,0.0816559,0.0870864,0.0955727,0.102597,0.100068,0.0910737,0.094399,0.059911,0.068895,0.0318523,0.054281,0.325886,0.091498,16.839,1.24294,0.104167,0.308709,0,0,0.770833,0.424744,0.229167,0.424744,0,0,0.850675,0.0236374
7,0.05,0.01,0,0.01,20,0.7,0.55,0.5,100,0.63853,0.0561317,0.536381,0.0517143,0.53636,0.0500305,0.521457,0.0472097,0.516904,0.050635,0.536156,0.0468607,0.63598,0.0524343,0.608306,0.032413,0,0.548279,0.0354346,0,0.5632,0.0357653,0,0.57571,0.0401487,0,0.60623,0.0559049,0,0.643935,0.0758916,0,0.712484,0.0735867,0,1.40737,0.155692,1.40339,0.153998,1.43327,0.162003,1.41393,0.151337,1.47532,0.169995,1.55024,0.198553,0.268384,0.0200345,0.26554,0.0223334,0.263433,0.0233292,0.260704,0.0210527,0.258572,0.0209869,0.243031,0.0305007,0.0799678,0.0127219,0.0887046,0.0193684,0.092307,0.015042,0.123502,0.0300286,0.171906,0.046563,0.282451,0.0720935,0.257512,0.180163,0.378138,0.150802,0.400354,0.138507,0.393519,0.150107,0.384388,0.140401,0.377816,0.130961,0.253166,0.179443,0.0484189,0.0751979,0.0915091,0.084326,0.0915195,0.0956835,0.111758,0.112272,0.0945235,0.0995624,0.067112,0.0692447,0.0480468,0.0815847,0.348641,0.0958757,16.9278,1.2453,0.0625,0.244623,0,0,0.625,0.489246,0.229167,0.424744,0,0,0.847242,0.0250961
7,0.05,0.01,0,0.01,20,0.7,0.6,0.5,100,0.623147,0.0541319,0.52731,0.0488574,0.530032,0.0485136,0.515872,0.0478135,0.512497,0.0496561,0.528608,0.045826,0.621216,0.049465,0.595069,0.0302278,0,0.542198,0.0345608,0,0.554853,0.0345941,0,0.564166,0.0391479,0,0.592966,0.0552201,0,0.626726,0.0735883,0,0.689507,0.0697239,0,1.40794,0.155427,1.40223,0.154746,1.43007,0.163219,1.40843,0.151388,1.46047,0.171412,1.52071,0.197997,0.265427,0.0208169,0.262901,0.0215388,0.26352,0.0246241,0.258539,0.0194646,0.25482,0.019806,0.254619,0.0373511,0.0782049,0.0121814,0.0853836,0.0179336,0.0882019,0.0139856,0.11472,0.0278216,0.157648,0.0425745,0.254856,0.0695442,0.292992,0.190042,0.397792,0.152019,0.41802,0.140678,0.407014,0.156338,0.400973,0.147023,0.39748,0.131316,0.28407,0.188776,0.0558268,0.076883,0.0921301,0.091824,0.0990606,0.0929301,0.107328,0.104626,0.0950278,0.0992074,0.0748497,0.0705356,0.0501475,0.0747297,0.36948,0.100181,17.02,1.2479,0.0833333,0.27931,0,0,0.645833,0.483321,0.125,0.334219,0,0,0.843552,0.0251
7,0.05,0.01,0,0.01,20,0.7,0.65,0.5,100,0.609656,0.0512948,0.520752,0.048925,0.526399,0.0474734,0.512449,0.0478774,0.508617,0.0485911,0.520669,0.0434362,0.608951,0.0465447,0.583741,0.0278684,0,0.538371,0.0347247,0,0.547691,0.0346684,0,0.554762,0.0376571,0,0.58017,0.0535888,0,0.610757,0.0706244,0,0.670695,0.0678223,0,1.40656,0.15478,1.39978,0.154998,1.42615,0.163704,1.40318,0.151007,1.44841,0.172163,1.49781,0.196899,0.261947,0.0195641,0.261589,0.0198942,0.260823,0.0238754,0.257339,0.0216055,0.25584,0.0191475,0.258876,0.0453523,0.076596,0.011681,0.0825932,0.0166322,0.0850054,0.0132032,0.107909,0.0260121,0.146219,0.0388759,0.231367,0.0664815,0.319675,0.194394,0.414326,0.152994,0.432159,0.141668,0.415045,0.158958,0.4141,0.147829,0.412988,0.13237,0.31056,0.19295,0.0581574,0.087736,0.0931793,0.0983805,0.110443,0.0970597,0.0993914,0.102657,0.0995611,0.106252,0.0854277,0.0831333,0.0515756,0.0716712,0.388466,0.104222,17.1147,1.2507,0.0625,0.244623,0,0,0.583333,0.498224,0.125,0.334219,0,0,0.840119,0.0252593
7,0.05,0.01,0,0.01,20,0.7,0.7,0.5,100,0.598514,0.0489639,0.515531,0.0468741,0.52349,0.0474071,0.509893,0.0471215,0.506476,0.0485183,0.515759,0.0428576,0.598524,0.0452228,0.574498,0.0273017,0,0.535683,0.0343901,0,0.541549,0.0338287,0,0.547339,0.0381871,0,0.570864,0.0544136,0,0.597376,0.0684747,0,0.654179,0.0666889,0,1.40364,0.153864,1.39616,0.154841,1.42148,0.163591,1.39776,0.150318,1.43813,0.172114,1.47906,0.195744,0.260572,0.0184101,0.259035,0.020283,0.260506,0.0229518,0.258696,0.0214623,0.255483,0.0233441,0.257781,0.0376749,0.0751058,0.0112326,0.0802043,0.0154736,0.0824641,0.0125713,0.102564,0.0244309,0.136991,0.0354602,0.211506,0.0631238,0.340433,0.193702,0.426714,0.151174,0.440887,0.14299,0.41868,0.162089,0.424096,0.146886,0.428464,0.131508,0.331714,0.192885,0.0605566,0.0875004,0.096804,0.0938718,0.11237,0.0978033,0.0946174,0.105716,0.107445,0.109773,0.0872091,0.081507,0.063291,0.0888384,0.406038,0.108115,17.2111,1.25364,0.0625,0.244623,0.0208333,0.144338,0.541667,0.503534,0.125,0.334219,0,0,0.837857,0.025504
7,0.05,0.01,0,0.01,20,0.7,0.75,0.5,100,0.589274,0.0461112,0.512376,0.0460137,0.520676,0.0471634,0.507465,0.0467346,0.504082,0.047879,0.511848,0.0409672,0.590047,0.0429831,0.567038,0.0252389,0,0.533048,0.0345159,0,0.537111,0.0322241,0,0.540993,0.0378274,0,0.564447,0.0535457,0,0.588137,0.0647031,0,0.638491,0.0649706,0,1.39952,0.152738,1.39162,0.154368,1.41614,0.163024,1.39195,0.149388,1.42865,0.17163,1.46258,0.194484,0.257978,0.0166569,0.259412,0.0178407,0.258622,0.0222047,0.258418,0.0191786,0.25651,0.0252221,0.25305,0.0324671,0.0737305,0.0108405,0.078128,0.0144533,0.0803654,0.0120402,0.0982111,0.0230957,0.129445,0.0324896,0.194783,0.0596043,0.357529,0.195224,0.437304,0.151631,0.448609,0.143518,0.420386,0.162543,0.435379,0.149188,0.439459,0.132274,0.347758,0.189844,0.0663637,0.0802851,0.106235,0.0970288,0.111411,0.10085,0.0899098,0.100654,0.114198,0.104451,0.0945714,0.087649,0.0739681,0.104486,0.42243,0.111815,17.3085,1.25669,0.0625,0.244623,0,0,0.5,0.505291,0.125,0.334219,0,0,0.834901,0.0258259
7,0.05,0.01,0,0.01,20,0.7,0.8,0.5,100,0.581783,0.0449283,0.508922,0.0453865,0.518427,0.0475744,0.505955,0.0474139,0.502355,0.0482877,0.509167,0.0398806,0.580756,0.0413439,0.560165,0.0242646,0,0.530253,0.0348183,0,0.53376,0.031788,0,0.534912,0.0372732,0,0.556854,0.0520585,0,0.580306,0.0639801,0,0.624904,0.0677102,0,1.39449,0.151411,1.38629,0.15365,1.4102,0.16211,1.38576,0.148177,1.41969,0.170813,1.448,0.193309,0.257259,0.0160384,0.256653,0.0174019,0.255622,0.0198077,0.258812,0.0205955,0.256537,0.0246988,0.252246,0.0322024,0.0724455,0.0105013,0.0762868,0.0135465,0.0785964,0.0115928,0.0946528,0.0219585,0.123183,0.030046,0.180658,0.0561259,0.372322,0.195403,0.445928,0.154742,0.453128,0.143435,0.424003,0.163765,0.441907,0.150551,0.448968,0.132165,0.359912,0.187567,0.0780199,0.0777466,0.117563,0.100366,0.104608,0.0959539,0.0869676,0.0935649,0.113147,0.0957818,0.104562,0.0944771,0.0734331,0.0940729,0.43798,0.115941,17.4062,1.25978,0.0416667,0.201941,0,0,0.479167,0.504852,0.104167,0.308709,0,0,0.832123,0.0263388
7,0.05,0.01,0,0.01,20,0.7,0.85,0.5,100,0.574846,0.0432855,0.507958,0.0447511,0.518954,0.0474186,0.505295,0.0468749,0.500859,0.046334,0.507297,0.0393672,0.574158,0.0405726,0.55473,0.0235664,0,0.528492,0.0352877,0,0.531373,0.0315162,0,0.531718,0.0368416,0,0.55109,0.05215,0,0.571452,0.0629895,0,0.614257,0.0685989,0,1.38869,0.149904,1.38029,0.152668,1.40373,0.16092,1.37927,0.146897,1.41083,0.169834,1.43465,0.191922,0.255787,0.0151218,0.255305,0.0184088,0.254431,0.0211526,0.25954,0.0208934,0.257328,0.0204762,0.254263,0.0343323,0.0712382,0.0102026,0.0746468,0.0127536,0.0770489,0.0112266,0.0916716,0.0209582,0.117919,0.0280319,0.16861,0.0528395,0.385947,0.196534,0.453112,0.158408,0.458796,0.144036,0.426861,0.164736,0.448651,0.151921,0.458481,0.131541,0.369914,0.183444,0.0915326,0.0936944,0.12045,0.101331,0.101183,0.0935161,0.0848768,0.0897116,0.109317,0.0928226,0.110595,0.0950608,0.0767383,0.0993753,0.452957,0.120583,17.5036,1.26287,0.0416667,0.201941,0,0,0.458333,0.503534,0.0833333,0.27931,0,0,0.829484,0.0260879
7,0.05,0.01,0,0.01,20,0.7,0.9,0.5,100,0.568319,0.0423571,0.505781,0.0447447,0.517922,0.0472717,0.504354,0.0470654,0.499746,0.0452767,0.505201,0.0383768,0.568504,0.0389343,0.549829,0.022655,0,0.526406,0.0352184,0,0.528322,0.0316561,0,0.528151,0.0363958,0,0.545642,0.0520855,0,0.566538,0.0627001,0,0.603914,0.0692728,0,1.38228,0.148269,1.37374,0.151488,1.39681,0.159569,1.37235,0.145453,1.40196,0.168575,1.42213,0.190366,0.25538,0.0137239,0.254842,0.0181685,0.255121,0.0218577,0.261934,0.0219179,0.257193,0.0189191,0.254474,0.0310774,0.0700972,0.00993927,0.073181,0.0120581,0.0756725,0.0109056,0.0891442,0.020069,0.113385,0.0263451,0.158402,0.0496996,0.396113,0.195857,0.458916,0.159219,0.464418,0.14619,0.432117,0.166279,0.45209,0.150543,0.464682,0.134047,0.379816,0.179614,0.0937975,0.0964094,0.118855,0.10128,0.0999012,0.0931216,0.0830916,0.0886901,0.103807,0.0892849,0.113477,0.0953354,0.0724103,0.0940598,0.467453,0.125716,17.6001,1.26593,0.0208333,0.144338,0,0,0.416667,0.498224,0.0833333,0.27931,0,0,0.82748,0.0256996
7,0.05,0.01,0,0.01,20,0.7,0.95,0.5,100,0.563449,0.0414185,0.505557,0.0440503,0.516321,0.0475484,0.503988,0.0468396,0.498887,0.0448484,0.50413,0.0373824,0.563376,0.0377324,0.545825,0.0218312,0,0.524239,0.0347066,0,0.526357,0.0314268,0,0.525335,0.0362066,0,0.543408,0.0510415,0,0.560034,0.0604999,0,0.595576,0.0676984,0,1.37538,0.146543,1.36677,0.150156,1.38947,0.158066,1.36506,0.143862,1.39312,0.167109,1.41024,0.188828,0.255021,0.0142328,0.255581,0.0184549,0.253549,0.020473,0.262273,0.0210644,0.257112,0.0213314,0.251133,0.0329207,0.0690151,0.00969957,0.0718406,0.0114482,0.074426,0.0106378,0.0869418,0.0192941,0.109482,0.0249269,0.149656,0.046837,0.403563,0.194814,0.462515,0.160191,0.466938,0.146596,0.432577,0.165538,0.455476,0.149657,0.469201,0.134954,0.386679,0.175076,0.0970688,0.0960274,0.120791,0.10482,0.101641,0.0961205,0.0819059,0.0884834,0.100575,0.0880896,0.114975,0.0939297,0.0706921,0.0906182,0.481508,0.131334,17.6955,1.26892,0.0208333,0.144338,0,0,0.416667,0.498224,0.0833333,0.27931,0,0,0.825218,0.0258919
7,0.05,0.01,0,0.01,20,0.7,1,0.5,100,0.558457,0.0406381,0.503639,0.0445571,0.514918,0.0470426,0.503109,0.0471319,0.497335,0.0452845,0.502587,0.0369518,0.558509,0.0370845,0.541624,0.0214207,0,0.522402,0.0349057,0,0.52386,0.0320621,0,0.522683,0.0364291,0,0.539252,0.0501716,0,0.553058,0.0602461,0,0.588492,0.0682297,0,1.36808,0.144731,1.35947,0.148669,1.38176,0.156411,1.35746,0.142162,1.38426,0.165485,1.39889,0.187162,0.25331,0.0134629,0.254653,0.0190406,0.253422,0.0181861,0.260677,0.0213255,0.255743,0.0234596,0.251379,0.0312508,0.0679864,0.00948449,0.0706067,0.0109199,0.0732787,0.0104102,0.0849939,0.0186089,0.10609,0.0237344,0.142116,0.044232,0.409536,0.192329,0.465493,0.159385,0.469382,0.146271,0.434879,0.16661,0.458281,0.150861,0.473091,0.134998,0.394667,0.172636,0.10097,0.0997274,0.121359,0.106907,0.105371,0.100952,0.0811504,0.0894366,0.100211,0.0903091,0.119002,0.095023,0.0727277,0.0918319,0.495261,0.137412,17.7893,1.27182,0.0208333,0.144338,0,0,0.395833,0.494204,0.0833333,0.27931,0,0,0.822401,0.0255566
7,0.05,0.01,0,0.01,20,0.7,1.05,0.5,100,0.554159,0.0403603,0.501878,0.0438367,0.513976,0.0461289,0.502869,0.0462798,0.497169,0.0448397,0.501906,0.0359242,0.5545,0.0365443,0.538235,0.021097,0,0.520931,0.0338828,0,0.522471,0.0317222,0,0.520639,0.0363171,0,0.535789,0.0497541,0,0.548929,0.0590021,0,0.580652,0.0664347,0,1.36045,0.142821,1.3519,0.147066,1.37379,0.154674,1.34965,0.140403,1.37538,0.163743,1.38798,0.185573,0.254254,0.0132869,0.253855,0.01841,0.25307,0.0188352,0.258835,0.0214409,0.254421,0.0206454,0.252696,0.0340287,0.0670029,0.00929059,0.0694655,0.0104635,0.0722079,0.0102098,0.083238,0.018007,0.103094,0.0227356,0.135591,0.0418643,0.414374,0.189977,0.468706,0.159596,0.472003,0.146545,0.438273,0.166964,0.462224,0.15354,0.476771,0.137563,0.402758,0.172427,0.101473,0.103333,0.123399,0.111597,0.108874,0.104528,0.0821521,0.0929944,0.100661,0.093662,0.121289,0.0958949,0.0761907,0.0928794,0.509005,0.144139,17.8813,1.2746,0.0208333,0.144338,0,0,0.395833,0.494204,0.0625,0.244623,0,0,0.820298,0.0259278
7,0.05,0.01,0,0.01,20,0.7,1.1,0.5,100,0.551306,0.0401494,0.501772,0.0444779,0.514279,0.0453114,0.501933,0.0467075,0.497305,0.0437574,0.501194,0.0357412,0.551936,0.0358347,0.53615,0.0210415,0,0.520071,0.0338572,0,0.521199,0.0321418,0,0.519713,0.0357847,0,0.533012,0.0494253,0,0.546825,0.0595771,0,0.576077,0.0660457,0,1.35256,0.140855,1.3441,0.145359,1.36567,0.152873,1.34163,0.138568,1.36641,0.161917,1.37757,0.183698,0.252904,0.0132953,0.25339,0.0176684,0.253917,0.0188769,0.258597,0.0257002,0.255115,0.0225737,0.255588,0.032792,0.0660581,0.00912147,0.0683956,0.0100674,0.071191,0.0100265,0.0816375,0.0174724,0.100416,0.0218854,0.129859,0.0397833,0.419358,0.189382,0.471311,0.161357,0.47706,0.147747,0.439149,0.168761,0.464727,0.154213,0.479483,0.138383,0.40934,0.173962,0.10095,0.10553,0.123508,0.112643,0.110796,0.10495,0.0835045,0.0971408,0.101851,0.0978548,0.123291,0.0976483,0.0793862,0.0918043,0.52224,0.151379,17.9711,1.27725,0.0208333,0.144338,0,0,0.354167,0.483321,0.0625,0.244623,0,0,0.817857,0.0262204
7,0.05,0.01,0,0.01,20,0.7,1.15,0.5,100,0.54821,0.0398971,0.501233,0.0440406,0.514115,0.0454251,0.501462,0.0462032,0.496605,0.0439332,0.500113,0.0341808,0.548733,0.0360162,0.533637,0.0210404,0,0.519107,0.0344781,0,0.520131,0.0318286,0,0.518324,0.0367635,0,0.530421,0.0501266,0,0.543369,0.0609703,0,0.57047,0.067169,0,1.34444,0.138837,1.33609,0.143584,1.35743,0.151013,1.33349,0.136681,1.35739,0.160009,1.36738,0.181701,0.253889,0.013363,0.253662,0.0183731,0.253162,0.0193554,0.25804,0.0226902,0.254224,0.0243969,0.255542,0.0358272,0.0651459,0.00896711,0.0673835,0.00971771,0.0702235,0.00986193,0.0801639,0.0169925,0.0980077,0.0211472,0.1248,0.0379213,0.424142,0.189343,0.47186,0.162724,0.478649,0.148639,0.440667,0.168535,0.466655,0.154374,0.482962,0.139405,0.412929,0.173478,0.100319,0.104859,0.11923,0.106479,0.111274,0.104508,0.0833278,0.0964795,0.102537,0.100672,0.12548,0.100227,0.0796845,0.086481,0.53573,0.159156,18.0588,1.27975,0.0208333,0.144338,0,0,0.354167,0.483321,0.0416667,0.201941,0,0,0.815575,0.0261267
7,0.05,0.01,0,0.01,20,0.7,1.2,0.5,100,0.545303,0.0402854,0.500121,0.044133,0.513868,0.045537,0.501039,0.0471852,0.496208,0.0439508,0.498545,0.034804,0.546652,0.0361184,0.531632,0.0213664,0,0.518336,0.0346619,0,0.51853,0.0316152,0,0.517513,0.0375665,0,0.528173,0.0508214,0,0.540873,0.060654,0,0.566369,0.0675447,0,1.33613,0.136784,1.32793,0.141767,1.34907,0.149091,1.32524,0.134775,1.3483,0.158026,1.3574,0.179692,0.255343,0.0142223,0.25416,0.0173878,0.25364,0.0192628,0.257176,0.021743,0.255755,0.0229064,0.256701,0.0317187,0.0642627,0.00882504,0.0664265,0.00940368,0.0692967,0.00970897,0.0788016,0.0165476,0.0958257,0.0204959,0.120336,0.036237,0.427691,0.188095,0.471686,0.162521,0.480259,0.148628,0.442731,0.170343,0.467388,0.155014,0.484216,0.139309,0.417495,0.174023,0.0997557,0.102887,0.116208,0.101445,0.111574,0.104755,0.0839214,0.0973857,0.102124,0.10028,0.127633,0.104318,0.0809319,0.0836161,0.549234,0.167109,18.1441,1.28209,0.0208333,0.144338,0,0,0.354167,0.483321,0.0416667,0.201941,0,0,0.813611,0.0255875
7,0.05,0.01,0,0.01,20,0.7,1.25,0.5,100,0.542529,0.0403987,0.499029,0.0434054,0.514151,0.0446747,0.500883,0.0473784,0.49629,0.0434192,0.49863,0.0347823,0.544613,0.0360506,0.529954,0.0211329,0,0.518093,0.033982,0,0.516968,0.0323535,0,0.516674,0.0378288,0,0.526185,0.0506496,0,0.538494,0.0600623,0,0.563308,0.0681233,0,1.32771,0.13469,1.31967,0.139907,1.34061,0.147129,1.31689,0.13286,1.33919,0.156022,1.3475,0.177675,0.256351,0.0145388,0.253137,0.0175333,0.25426,0.0195198,0.256748,0.0217577,0.254135,0.0213411,0.256668,0.0341197,0.0634092,0.00869032,0.0655092,0.00912089,0.0683985,0.00956805,0.07753,0.0161451,0.0938319,0.0199113,0.116344,0.0347152,0.430473,0.18668,0.472849,0.162615,0.482734,0.147866,0.444541,0.171651,0.469003,0.15393,0.486377,0.138965,0.420907,0.174476,0.101368,0.103473,0.114566,0.098428,0.111963,0.105454,0.085333,0.099826,0.101759,0.0990373,0.129726,0.108819,0.082467,0.0817195,0.562762,0.174969,18.2269,1.28427,0.0208333,0.144338,0,0,0.25,0.437595,0.0208333,0.144338,0,0,0.811369,0.0259362
7,0.05,0.01,0,0.01,20,0.7,1.3,0.5,100,0.540037,0.0396697,0.49812,0.0441407,0.513739,0.0447654,0.500957,0.0476364,0.496089,0.0432374,0.497797,0.0346922,0.542481,0.0357572,0.528321,0.020776,0,0.517129,0.0336995,0,0.516004,0.0320163,0,0.515984,0.0378309,0,0.524177,0.0503647,0,0.536449,0.0602614,0,0.560184,0.0686732,0,1.31921,0.132598,1.3113,0.138013,1.33207,0.145152,1.30844,0.13094,1.33007,0.153979,1.33777,0.175732,0.256721,0.0146301,0.253778,0.0183413,0.253739,0.0180017,0.257607,0.0216668,0.253399,0.0215481,0.255886,0.0349569,0.0625798,0.00855913,0.0646207,0.00886585,0.0675276,0.00943294,0.0763291,0.015771,0.0919829,0.019392,0.112763,0.033345,0.434485,0.188328,0.474637,0.163671,0.484067,0.148469,0.446654,0.173103,0.471322,0.155162,0.487683,0.138667,0.424345,0.17637,0.103934,0.103838,0.114294,0.0970491,0.112566,0.106129,0.0859573,0.0999904,0.101614,0.0973825,0.131606,0.111968,0.0851271,0.0820457,0.576204,0.181937,18.3072,1.28629,0,0,0,0,0.25,0.437595,0.0208333,0.144338,0,0,0.80873,0.0258048
7,0.05,0.01,0,0.01,20,0.75,0,0.5,100,0.972933,0.018078,0.943785,0.0357512,0.898196,0.0496399,0.896981,0.0482435,0.908332,0.0404197,0.950846,0.0324233,0.972995,0.0201856,0.967957,0.0141335,1,0.849342,0.0493472,0.145833,0.966427,0.0279704,0.9375,0.993771,0.0123246,1,0.998413,0.00386287,1,0.99979,0.00145796,1,1,0,1,1.04457,0.0939109,1.5799,0.152116,2.25602,0.210942,2.97579,0.336493,3.77968,0.403954,4.61911,0.470285,0.220401,0.00787032,0.190703,0.00854237,0.165465,0.00721686,0.146665,0.00784998,0.132632,0.00634293,0.122554,0.00522483,0.110616,0.0160113,0.178169,0.0161337,0.263196,0.0199464,0.354788,0.0213191,0.434307,0.0236175,0.601023,0.0267752,0.00354712,0.0115497,0.00977203,0.0200605,0.0198893,0.0340191,0.015751,0.0311674,0.00707583,0.0121127,0.00536573,0.0116087,0.000762286,0.00258241,5.08325E-07,3.52178E-06,7.33102E-05,0.000504324,0.00266308,0.0172679,0.00259027,0.0172717,2.09888E-08,1.45366E-07,2.09887E-08,1.45366E-07,3.42328E-19,2.37172E-18,0.0643521,0.0266611,15.6816,1.22907,0,0,1,0,0.4375,0.501328,1,0,0,0,0.875893,0.0182319
7,0.05,0.01,0,0.01,20,0.75,0.05,0.5,100,0.966809,0.0189567,0.947417,0.0316811,0.895832,0.0476163,0.869496,0.0561297,0.880198,0.0516448,0.938725,0.0325369,0.967788,0.0210579,0.961636,0.0151537,1,0.825857,0.0480636,0.0208333,0.957948,0.0321327,0.958333,0.987281,0.0175369,1,0.998727,0.00361606,1,1,0,1,1,0,1,1.12681,0.086044,1.6304,0.123285,2.24623,0.226848,2.91379,0.291411,3.67956,0.374364,4.45267,0.449509,0.263254,0.012415,0.210995,0.0100008,0.177754,0.0129893,0.152017,0.00986389,0.136166,0.00687043,0.124977,0.00541407,0.10869,0.0149096,0.178235,0.0167405,0.261185,0.0229985,0.35119,0.0218981,0.429155,0.0237558,0.59993,0.0293944,0.010112,0.0309584,0.0141145,0.0318403,0.014112,0.0287723,0.0235574,0.0403678,0.0204176,0.0376693,0.0111123,0.028973,0.0051691,0.0172093,0.000985563,0.00414953,0.000985719,0.00414949,0.00342232,0.0236981,0.00435958,0.0242503,0.00208027,0.00967134,0.00114308,0.00791794,2.22986E-07,1.33707E-06,0.0740569,0.024329,15.6885,1.20669,0,0,1,0,0.479167,0.504852,1,0,0,0,0.900952,0.0152432
7,0.05,0.01,0,0.01,20,0.75,0.1,0.5,100,0.951904,0.0253473,0.913642,0.0378749,0.849343,0.0518943,0.816491,0.0587136,0.830771,0.0614817,0.904602,0.0488119,0.955801,0.0262051,0.942054,0.0199471,0.979167,0.777199,0.0473235,0,0.916505,0.0422019,0.729167,0.96943,0.0283435,0.958333,0.991521,0.011751,1,0.998088,0.0040235,1,0.999583,0.00288675,1,1.16882,0.0927991,1.53127,0.109778,1.99835,0.192306,2.52983,0.261627,3.1818,0.360564,3.88046,0.413887,0.286823,0.0146935,0.240779,0.0166879,0.199627,0.0159332,0.170694,0.0151311,0.14915,0.011444,0.133302,0.00725573,0.107244,0.0166829,0.171467,0.0184559,0.248976,0.0245283,0.342363,0.0234542,0.42096,0.0240716,0.593081,0.0300806,0.0125216,0.0358048,0.0212225,0.0397908,0.0337924,0.0501579,0.040059,0.0532653,0.0337277,0.0417612,0.0168217,0.0334342,0.00611296,0.0178493,0.00213812,0.0118705,0.00216443,0.011867,0.00377113,0.0148445,0.0050842,0.0171761,0.00476006,0.0240386,0.00344662,0.0224127,2.61229E-05,0.000180985,0.0872741,0.0295517,15.7067,1.20543,0.125,0.334219,0.916667,0.27931,0.625,0.489246,1,0,0.0416667,0.201941,0.904643,0.0187892
